"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ABCG5",1.63372824263233,4.66871512260331,7.23978801465476,4.6103374520741e-11,8.32238007515152e-10,14.5998985658869
"NSMCE3",1.69676179060799,7.24272411432231,7.23489249380712,4.72769076152284e-11,8.52701319360813e-10,14.5752047347557
"TBC1D21",1.78857145316285,8.06103842331405,7.23454726566738,4.73607720434141e-11,8.53493069187433e-10,14.573463591099
"TECPR2",2.50631587424826,7.26978598468182,7.2289849877832,4.87324744673952e-11,8.76732933657309e-10,14.545414934899
"SMG5",1.1944432453071,5.06966690008678,7.22518287580744,4.96926702812444e-11,8.91753759542835e-10,14.5262470284454
"C10orf55",1.76015098754125,5.98856109349587,7.22348499233996,5.01274872140095e-11,8.98047390482527e-10,14.5176886165988
"SYCE1",1.06366938615607,6.09030941011157,7.21990598583619,5.10564271011988e-11,9.12393306063682e-10,14.4996507218839
"WDR7",1.51481517373979,5.00958882892562,7.2091303821677,5.39574258198068e-11,9.61018205489553e-10,14.4453636926941
"LIMS3",2.26579708267135,5.82859433994215,7.20800935245606,5.42684450714002e-11,9.65752203749793e-10,14.4397178173247
"BTBD19",2.22323382411309,5.4759380703595,7.20339638182661,5.55670613887985e-11,9.88038797633465e-10,14.4164890015577
"LRIG1",1.06129653592757,5.18025769991736,7.20138809560227,5.61419919757025e-11,9.97431146956012e-10,14.4063780128385
"SERPINE2",1.20066075484103,5.43209679145868,7.19951574990092,5.66833093957879e-11,1.00537547520519e-09,14.3969524331387
"UBE2D1",1.02299731615439,4.16296513630028,7.1848885827199,6.10939351224016e-11,1.07645295754034e-09,14.3233510081325
"UBOX5",1.76395670840352,7.16301712471488,7.1774135289171,6.34774503948283e-11,1.11385452192404e-09,14.2857606232809
"GBA1LP",1.51430120210518,4.90158702718182,7.17373789446761,6.46830098426405e-11,1.13314657521705e-09,14.2672823536067
"C16orf54",2.18591571868605,6.0678569507438,7.16015607943887,6.93375653979479e-11,1.20676748905719e-09,14.1990359905195
"SULT1C2",1.00443474914178,6.43260092819421,7.15051083367259,7.28429057223911e-11,1.2636557690509e-09,14.1506014823635
"ABCC6P1",1.15547042837383,5.58934785191736,7.14869224369138,7.35232191809672e-11,1.2733887636736e-09,14.1414721790803
"STAU2-AS1",1.61856726033988,7.69385249638017,7.14497557652294,7.49332039558325e-11,1.29675735046743e-09,14.1228174318059
"LOC105376139",1.29552588282859,5.4141612991157,7.14366830969021,7.54354754133608e-11,1.30439237040674e-09,14.1162569016017
"FAM241B",1.23507747158648,8.27901901445455,7.13291513771278,7.96954673578567e-11,1.37028720243722e-09,14.062310246827
"SCNN1B",1.94843236879125,6.85288298070248,7.12433954444454,8.32627384162069e-11,1.42564819897142e-09,14.0193114639225
"INSL4",1.12936812126974,8.2175196835124,7.11520920999991,8.72345653605586e-11,1.48793461922902e-09,13.973554030884
"ZBTB46-AS1",2.12049637534782,6.56748171640496,7.10579985715673,9.15239720201438e-11,1.55736607369735e-09,13.9264230383499
"CR1L",1.70336544517641,7.88297724765289,7.09950004875318,9.45118404785009e-11,1.60182567731618e-09,13.8948816963019
"PCCA",1.13012580317246,7.45395769596419,7.08471656195381,1.01907718056835e-10,1.71763166464381e-09,13.8209095542457
"DENND2C",1.30943381081868,6.14855588895868,7.04691835532429,1.2352373153658e-10,2.06890140154012e-09,13.6320648599704
"UBE2E3",2.39556930671773,5.78044126534711,7.03159384264361,1.33528219170327e-10,2.22425516410479e-09,13.555619856585
"RNF175",1.76792360493377,7.20610290285124,7.02894474920601,1.35337146049431e-10,2.25087597654642e-09,13.5424120465255
"BRCA1",1.19189057369507,9.62302165611157,7.01972516287976,1.41823781863529e-10,2.34596968373018e-09,13.4964612281567
"RBP2",1.64693523728898,7.40443672143802,7.01692539979721,1.43853816380486e-10,2.3777076229143e-09,13.4825120340804
"SLC26A11",1.19648440851691,8.76904163138843,7.01325662729094,1.46557515772763e-10,2.41865204739362e-09,13.4642366899083
"STUB1-DT",2.35765274416457,4.97858978891736,7.01091019972985,1.48313006813381e-10,2.44573301969093e-09,13.4525504552356
"SLC13A2",1.68427747642841,5.34256453678512,7.00330205712031,1.5414937938713e-10,2.5361016924593e-09,13.4146697654968
"APOO",1.09619396908479,6.8329478707438,6.99917511887287,1.57409694934589e-10,2.5837694353022e-09,13.3941290417713
"CAVIN2",1.6305753977839,5.78454134404545,6.99055486610806,1.64441401154214e-10,2.68885614215026e-09,13.351240352516
"FAM225A",1.54985215068379,5.35428872280165,6.98114187186575,1.72474928347212e-10,2.80731866985877e-09,13.3044327492418
"HCN2",1.45923493623384,6.57963038517769,6.97443822808997,1.78431626898318e-10,2.899853418884e-09,13.2711139361162
"LINC01730",1.50883571217418,5.17877844341322,6.97142642182496,1.81173658576673e-10,2.94217755049799e-09,13.2561488686628
"TMEM25",1.36163069610574,4.50687748237603,6.96905136378256,1.83365331305678e-10,2.97550657297322e-09,13.2443495925025
"PPP1R3A",1.08996441532152,4.10883968098347,6.9431419314274,2.0904546928738e-10,3.36410399143331e-09,13.1157418189211
"GPR132",1.52338653430653,5.29786259228099,6.94243719754718,2.09791514470878e-10,3.37356761410061e-09,13.1122465299593
"KIF17",1.55212916528333,6.59087614808264,6.94144057851839,2.10851051371655e-10,3.3857137251327e-09,13.1073038264292
"RAPGEF3",1.14374428942389,5.20462912418182,6.93886032297842,2.13618848866297e-10,3.42479768584067e-09,13.0945085205314
"SIRT4",1.12830613958508,6.77065183371901,6.93855281854391,2.13951090425803e-10,3.42755103979222e-09,13.0929837621803
"ABT1",2.08794722039137,5.26464421445455,6.92418030996415,2.30063267326128e-10,3.66368461875426e-09,13.0217498211814
"NIPAL1",1.21983431911365,5.92379781950413,6.9031015876852,2.55886118988064e-10,4.02093309123628e-09,12.9173920550101
"MAPKAPK3",1.23869458506756,4.21941802617355,6.90031271185189,2.59510600385567e-10,4.0718948355869e-09,12.9035949220955
"TMX1",1.53601039938741,5.01025717427686,6.89823430844636,2.62244700283875e-10,4.1117735496051e-09,12.8933141944073
"POP7",2.80386490792304,6.27179568657851,6.87690716022587,2.91998669997452e-10,4.53170901002587e-09,12.7878973703375
"MITD1",1.49504228855086,7.32703277622314,6.86981439927775,3.02615062977938e-10,4.68285845644483e-09,12.7528701247767
"ZNF34",1.95327769696321,5.22219010434711,6.85347191396441,3.28550521920053e-10,5.06584577299836e-09,12.6722231451444
"SAMD10",1.16723824281953,5.1932243858843,6.85294252934552,3.2942640313936e-10,5.07568603105414e-09,12.6696121283817
"SPATA45",1.06336339064419,5.26535291232231,6.8516971099906,3.31496094974449e-10,5.10182389978515e-09,12.6634698496168
"PKD2",1.42948125492073,10.4864312696694,6.85163440764376,3.31600635584256e-10,5.10182389978515e-09,12.6631606209858
"LAMTOR5-AS1",1.89186013337891,6.87213538053719,6.82520108688474,3.78703223237878e-10,5.78898162651745e-09,12.5329095020986
"SPACDR",3.6799161476306,9.3874358018595,6.8228361213985,3.83226495515251e-10,5.84975111631751e-09,12.5212667715637
"ZBBX",1.60285887402542,5.03652605278512,6.81914504500307,3.90393015109017e-10,5.95063728597648e-09,12.5030991259724
"NUP153-AS1",1.61639321325224,4.51343905598347,6.81609027641702,3.96424122584421e-10,6.03395376891683e-09,12.4880666758836
"KIR2DS3",1.18385259005086,6.34960949345455,6.80903741037663,4.10702709303471e-10,6.22575537754973e-09,12.4533709693153
"DPEP2",1.09515133114645,5.52272921742149,6.77266971557068,4.92795154158883e-10,7.38501088916699e-09,12.2747161308308
"APEX1",1.15921281518601,10.8544396746116,6.77194290770732,4.94591051510624e-10,7.40672644110054e-09,12.2711500337163
"TNPO3",1.65231433591097,6.30642738942149,6.76480610491219,5.12572706591622e-10,7.65453856591895e-09,12.2361422035415
"SPATC1L",1.17725375931841,5.07802774176033,6.75632247704779,5.34789414912725e-10,7.96959382795621e-09,12.1945492257674
"TULP3",1.91052471397678,5.54592430109917,6.75271840231714,5.4451312658376e-10,8.10319011720989e-09,12.1768864446469
"OVOL1",1.06503772421178,5.63358489067769,6.75186831716443,5.46831972112283e-10,8.12637213949743e-09,12.1727209763806
"TRIM34",1.75640663426892,5.15673653429752,6.74295587159443,5.71738141473708e-10,8.46116979291133e-09,12.1290635647837
"INO80",1.12609297173413,5.42376093730578,6.7381033456047,5.85766447740772e-10,8.65677681072955e-09,12.1053044246139
"PTGR1",1.45082315879821,8.11610798028099,6.73305705855339,6.00715521906855e-10,8.86543190761637e-09,12.0806047137091
"GAS2L3",1.39131291644567,5.07627176373554,6.73241929388301,6.02631450838184e-10,8.88756535403966e-09,12.0774836819951
"NRAP",1.26758404270698,6.19229773489256,6.72017018066384,6.40622884783965e-10,9.42832646765097e-09,12.0175659210533
"ARSL",1.21817165389476,6.75792970876033,6.71804082694959,6.47464408346658e-10,9.52245347124165e-09,12.0071549830389
"C8orf17",1.67469391584214,7.73947812359504,6.71489630272481,6.57699794571445e-10,9.66633111704969e-09,11.9917833431489
"FUT8",1.29247646536223,6.52954894270248,6.70841170592755,6.79314272290667e-10,9.95659319476128e-09,11.9600943969836
"KCND2",4.35354676370755,7.48149576697521,6.68605122992512,7.59366024200518e-10,1.10314703719742e-08,11.8509294173428
"FZD6",2.60897834042865,11.0074474622066,6.67680557886861,7.95125797869897e-10,1.14651663831949e-08,11.8058400321957
"NFKBIE",1.17092927158309,7.04762504565289,6.67187197258898,8.14882889420106e-10,1.17184000697417e-08,11.7817913414595
"FANCL",1.53008212656049,5.34755959878512,6.67167018198393,8.15701214866835e-10,1.17222741880762e-08,11.7808078927088
"UBD",1.65881907657124,5.2252492792314,6.67077555821122,8.19338983779274e-10,1.17666334893116e-08,11.7764480085339
"ITPRID1",1.69277693893151,7.12119156451653,6.66987301962153,8.23025166706884e-10,1.18116279805279e-08,11.7720498222823
"GGT5",1.251261740927,5.51597959512397,6.65252154790464,8.97162174326489e-10,1.27981952122526e-08,11.6875467566602
"PDGFC",1.52943617263204,5.1804824152438,6.63487860641335,9.79299985976332e-10,1.38699217158941e-08,11.6017277121443
"BEX5",2.47517886556842,5.05233376290909,6.62113493494838,1.04838925946568e-09,1.47875512786589e-08,11.534948268967
"LINC02683",1.38177355683025,9.21109496772727,6.61341355096214,1.08929276966222e-09,1.53139217222757e-08,11.4974587213438
"IGFBP-AS1",1.27726421505141,8.71679651861157,6.6088883548656,1.11399259881272e-09,1.56097847425497e-08,11.4754969995706
"INPP5F",1.14702577138324,7.14755944651515,6.60274568398024,1.14840758032738e-09,1.60289175672492e-08,11.4456964862934
"TMPRSS2",1.21220804596687,6.40904348485331,6.59638596761858,1.18514409095744e-09,1.65092968443549e-08,11.4148565569885
"H2BC12",1.98954970291116,6.57622553004959,6.58816553662937,1.2343517453784e-09,1.71372504346132e-08,11.375014018871
"SHLD2",1.6218389174748,4.93409520844215,6.57415607970161,1.32289992588394e-09,1.8273303956825e-08,11.3071667989552
"GZMA",1.99309093751692,8.33177723782645,6.57005537315575,1.34998471040144e-09,1.8587313662555e-08,11.2873200174936
"LINC01088",1.25085241946094,5.06590000686777,6.5654692860421,1.3809238686014e-09,1.8964391777481e-08,11.2651309377262
"GJB2",1.72121340616795,5.44502282781818,6.56038347244229,1.41605289043509e-09,1.93844932533599e-08,11.2405325012414
"IRAG1",1.26691262765721,5.69377352613774,6.55920837883007,1.42429413449876e-09,1.94848182205131e-08,11.2348502251342
"MTLN",1.22775190632744,7.70745989431405,6.5565495428153,1.4431163375389e-09,1.96918526441809e-08,11.2219949365633
"RAG2",1.17900524268715,8.21374434277686,6.55365860117177,1.46386018333904e-09,1.99621546712677e-08,11.208020211778
"TEX53",1.38669344340492,8.05164274568595,6.53623588353759,1.59525191924861e-09,2.16021589952784e-08,11.12386076813
"AGXT2",1.06107055410855,7.70695094519835,6.53482395218487,1.60639584118916e-09,2.17117615117687e-08,11.1170451426589
"DKFZP586I1420",1.30636132443097,4.52684216812397,6.51768404339489,1.74795675706352e-09,2.34185167126483e-08,11.0343635403781
"TMEM212",1.14926291479918,5.6554509192314,6.50966683202447,1.81832907063919e-09,2.43298354031955e-08,10.9957244769178
"EEF1AKMT1",1.56753438161023,8.95134509417355,6.49858704057248,1.92020350693841e-09,2.55648041712405e-08,10.9423624977147
"ANO8",1.20727674486762,3.87274759984298,6.49300844009939,1.97360690298404e-09,2.62267426342403e-08,10.9155114971433
"GPR162",2.74698112146263,7.074238831,6.4848409620063,2.05444551941144e-09,2.72163052525009e-08,10.8762195372117
"STIP1",1.2339728789205,4.40915104637603,6.47499365296684,2.15626163978506e-09,2.84416104494193e-08,10.8288777444262
"LINC01649",1.35003562374488,5.01560062203306,6.46517895701697,2.26268811645357e-09,2.97718451798312e-08,10.7817270788025
"CD101",1.41798254467216,9.5134193648719,6.46074926126628,2.31240259583828e-09,3.03511723627084e-08,10.7604576864516
"LINC00659",1.38122806135687,4.5330661372314,6.45882278006209,2.33435811511931e-09,3.06017296183995e-08,10.7512097848505
"NTNG2",1.48706489360856,6.20370744330579,6.45666903623789,2.3591470819567e-09,3.08919184137657e-08,10.7408725012866
"FCGR3B",1.13216262498497,5.60920250756198,6.44847188461928,2.45589039697357e-09,3.20767825243857e-08,10.7015439861155
"ZFP92",1.34032556597167,7.14553264495868,6.43877911878058,2.57534138095803e-09,3.35343995063163e-08,10.6550709022447
"SLC8A2",2.0928883897528,5.23969355364463,6.3877699506332,3.30484972390723e-09,4.23365721979838e-08,10.4110616186673
"FGL1",1.2449425652341,8.16557627903306,6.38200050125641,3.39921522790181e-09,4.34672102945169e-08,10.3835223547576
"KIF3C",1.2339047184428,9.90627985725207,6.37730290817315,3.4780065163653e-09,4.44215485388642e-08,10.3611083911931
"YIPF1",1.36488571996544,7.6244448456281,6.37332109377247,3.54619954586046e-09,4.51844220178104e-08,10.3421160220599
"OR4F3",1.29970749581784,6.07262728281818,6.37087647635713,3.58871737965735e-09,4.56716684401566e-08,10.3304586298709
"TIMM22",1.01818230290664,4.92374059639945,6.3698915637903,3.60598901762193e-09,4.58641426273474e-08,10.3257626016937
"SYNAGE",1.58683435852824,5.85433427185124,6.34995203339713,3.97380566666914e-09,5.00357429314384e-08,10.2307686126784
"VPS9D1",1.56004214731218,6.36603294183471,6.34015895271942,4.16775289124725e-09,5.23264560925885e-08,10.1841672652805
"D21S2088E",1.11789731043605,5.54666868305372,6.3368018827398,4.23636118213184e-09,5.30601132225369e-08,10.1682005158056
"LOXL1",1.41182067308084,7.50874120577686,6.33660899149059,4.24033691966056e-09,5.30654831833468e-08,10.1672832222765
"GCH1",1.30896688019281,9.09583411995041,6.33654000242653,4.24175976558056e-09,5.30654831833468e-08,10.1669551484334
"POU3F4",1.52448499087667,5.08993465359504,6.32924894445877,4.39481420152938e-09,5.48516991663704e-08,10.1322929038647
"KLHL15",1.45930905781784,5.58766084886777,6.32706922742658,4.44161832454195e-09,5.54034809115615e-08,10.1219342123868
"HOMER3",1.1760518819764,5.36434706200275,6.32326249075829,4.52453923098891e-09,5.64048658947859e-08,10.1038476741404
"COL4A1",1.45623272643206,7.88695909138843,6.32074087528509,4.58030450064029e-09,5.70002346218959e-08,10.0918699763148
"MIAT",1.24882984526353,6.40732507175207,6.30066771024236,5.04904381803515e-09,6.25782534730938e-08,9.99660725294777
"EGFLAM",1.58407403223188,4.51130418140496,6.28022790425229,5.57485015047972e-09,6.8617247817576e-08,9.89976044402133
"BPIFB4",1.44820751740494,6.98491528147934,6.27926613260163,5.60087728912939e-09,6.8897888542257e-08,9.89520732089396
"GABRG1",1.07433981457746,4.09863627202066,6.27306227186414,5.77166310473767e-09,7.08355549434902e-08,9.86584605535576
"NME5",1.03156095732631,6.209243762,6.26713874113103,5.93951343726138e-09,7.27701144307038e-08,9.83782516260011
"ZFP2",1.68184315020245,6.58414105183471,6.25898392690334,6.17847783742854e-09,7.552455307286e-08,9.79927117345687
"LINC01426",1.05751742843943,7.03506428929752,6.25855314218807,6.1913612498478e-09,7.56387411272883e-08,9.79723523254264
"OVOL3",2.40292440172678,5.48360586642975,6.23974441696402,6.78041695195265e-09,8.23639385716433e-08,9.70841209054554
"SELL",1.63299731430822,6.65298678504132,6.23196939156223,7.03973296528459e-09,8.51747861040524e-08,9.6717345976262
"SHCBP1L",1.0808681742228,7.31765861655372,6.22783374104591,7.18161990441956e-09,8.66460412762032e-08,9.65223477293002
"MRPL39",1.13099207556728,5.09503217547107,6.20596902527243,7.97985553578702e-09,9.55800280511949e-08,9.54925113435352
"SPINK2",1.21456918784611,5.72725701283471,6.19445204288458,8.43480069459594e-09,1.00797520331895e-07,9.49508020723168
"CASP14",2.23862476630084,10.1640468865041,6.19411643836002,8.44843358101359e-09,1.00903970426479e-07,9.49350244150354
"ZIC3",1.9531555988795,5.29200904889256,6.19114927057913,8.56991280626803e-09,1.02240496077013e-07,9.47955490866677
"CPZ",1.1572552283563,5.22619117128926,6.18937969758302,8.64317777721864e-09,1.03056985724458e-07,9.47123844894289
