"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MCM9",-0.0291130040234049,3.23859409862259,-0.397294275569302,0.691854063661562,0.799258547895009,-7.1097530006201
"TXNDC9",-0.0410046174975833,3.9165916108595,-0.397259252931526,0.691879818140348,0.799258547895009,-7.10976693314638
"LINC00347",0.00825153877714335,2.32414501826446,0.397068329551709,0.692020223165367,0.799359390277282,-7.10984286376538
"SLAMF8",0.0181529454623819,2.36076167084298,0.397038750619576,0.6920419764667,0.799359390277282,-7.10985462411031
"SORL1",0.0487398506134511,6.30621486043802,0.396926203585341,0.69212474953962,0.79941175977168,-7.10989936391595
"LOC100128993",0.00296546749035409,2.31536047356198,0.396824705011619,0.692199400180546,0.79945474260982,-7.10993970087811
"SDCBP",0.00309221029803952,2.31546940952893,0.396517930667433,0.692425046398301,0.799670588017491,-7.1100615547773
"GALNTL6-AS1",-0.0150386102259961,2.37851201536777,-0.396467810077416,0.692461914955953,0.799670588017491,-7.11008145425443
"ATCAY",0.082992737286693,7.5110073382314,0.396417902960515,0.692498627216458,0.799670588017491,-7.11010126648303
"PDK2",0.0397072436529715,3.67443117379339,0.39631299444404,0.692575801536126,0.799716461652642,-7.11014290516845
"TMIGD2",0.00973570795133361,2.3339287777438,0.396233270085747,0.692634451682034,0.799723371154715,-7.11017454079203
"EDA2R",0.0503206992816549,2.41901426732231,0.396203050785731,0.692656683347113,0.799723371154715,-7.11018653052952
"LOC101928401",-0.00396519465724632,2.31818795698347,-0.395932055445823,0.692856060552603,0.799910319138284,-7.11029400923269
"LDHAL6A",-0.0313671301499099,2.43168266631405,-0.395816417188981,0.692941144708763,0.799925453784824,-7.11033984987132
"PACRG-AS1",0.0615348911091225,3.51759349400826,0.395812418932636,0.692944086610417,0.799925453784824,-7.11034143459774
"LOC105372069",-0.0100378224185871,2.32862283391736,-0.395553815667884,0.693134375855161,0.800101870074971,-7.11044389922305
"GALNT3",0.0490671449736233,10.0679142054793,0.395284417476016,0.69333262922792,0.800287459983905,-7.11055057001692
"SNHG8",0.00982970297508778,2.33855620761983,0.394894795722088,0.693619394173941,0.800575189848909,-7.11070471625671
"IZUMO1",0.00646524542304805,2.31836854715702,0.394802779224701,0.693687125591165,0.800610093876633,-7.1107410986554
"MBLAC2",-0.00729773162841107,2.33193790118595,-0.394404929847754,0.693980002699154,0.800904829098596,-7.110898306976
"THBS3",-0.0283759677997817,3.42927339800826,-0.394208080197374,0.694124930829812,0.801028797507195,-7.11097603273338
"LINC00700",0.00870271859611638,2.32029166459504,0.394006226498554,0.694273554890614,0.801157017436997,-7.11105569414026
"MPLKIP",0.0274518605067731,2.53690617919008,0.393944188068207,0.694319235927282,0.801166438819209,-7.11108016938329
"ITGA10",-0.146284425122239,8.34535591947934,-0.393860260237462,0.694381036673922,0.801194458513702,-7.1111132742588
"VPS18",-0.0691917399856141,4.51067084356612,-0.393539201561442,0.694617469082818,0.801381995343236,-7.1112398491707
"SARNP",-0.0391532871739644,4.74150230567769,-0.393537632202431,0.69461862485616,0.801381995343236,-7.11124046762555
"FUS",-0.0208612486787718,4.55149304951791,-0.393252827563516,0.694828384561701,0.801580689985151,-7.1113526630439
"POMGNT1",-0.0564120589451722,5.01260131620937,-0.393165323423653,0.694892836447218,0.801605846406276,-7.11138711799499
"FASTKD5",-0.00962654923473316,2.3259531228595,-0.393121297395112,0.69492526502081,0.801605846406276,-7.11140445045046
"ZIM3",-0.0104069208563389,2.33052194504959,-0.392823944115693,0.695144303496348,0.80181519937153,-7.11152146374409
"MUC8",-0.0297746251948761,2.78796786249174,-0.392721933220768,0.695219453420001,0.801858570228686,-7.11156158632506
"HNRNPF",0.00960228420360965,2.34453924736364,0.392457884949179,0.695413987971053,0.802039625897701,-7.11166539262922
"ZNF518A",0.0297384548138684,5.86168486730854,0.392279969090898,0.695545076898392,0.802147492421297,-7.11173529809968
"LRR1",-0.0393156773136649,4.01191759994628,-0.392102159350658,0.695676096843024,0.802255267743967,-7.1118051302867
"LINC02551",0.00356435645192654,2.31587522109917,0.391916655219483,0.695812796240648,0.802358710756777,-7.11187795067539
"PITPNM3",-0.0572984406504933,4.77242616181405,-0.391878462050095,0.695840942318685,0.802358710756777,-7.11189293928999
"ANKRD30A",-0.0323496315639189,2.40485845581818,-0.391784113337377,0.695910473486704,0.802358900221753,-7.11192995946898
"MCCC2",-0.0322199804792973,4.84528178389256,-0.39176774145817,0.695922539160061,0.802358900221753,-7.11193638249764
"LOC284379",-0.0217499310633684,2.39145162666942,-0.391725291809238,0.695953823872982,0.802358900221753,-7.11195303513064
"FBXL19",-0.0419718505305835,2.89905335061983,-0.39144240766114,0.696162318345346,0.802555944086853,-7.11206396219238
"NR2C1",0.0323057414127188,4.24458005590083,0.391383805959666,0.696205512541407,0.802562414052456,-7.11208693162145
"UQCR11",0.0484956861147889,4.1204507531405,0.391060572357997,0.696443779786399,0.802781735181222,-7.11221356410728
"FAM239A",-0.0191650713150584,2.37355864639256,-0.390974748481018,0.696507048784653,0.802781735181222,-7.1122471695974
"COA3",-0.0351724324697846,5.9814732761281,-0.390959505154379,0.696518286324022,0.802781735181222,-7.112253137557
"NUDT9P1",-0.0212978399728629,2.36548637312397,-0.390921726100001,0.696546137727598,0.802781735181222,-7.11226792754513
"SRSF4",-0.00713275887205311,2.34024122849587,-0.390865727883225,0.696587421389911,0.80278598941077,-7.11228984746596
"KCNJ9",-0.00696710481986829,2.3391518855,-0.390769347019924,0.696658478551489,0.80282455396185,-7.11232756741998
"GCSAML",0.00696518674433477,2.32553291408264,0.390685929000332,0.696719980982515,0.802852104137794,-7.11236020669926
"WDR81",-0.0231244971125664,2.37606319052893,-0.3905087567142,0.696850613247751,0.802959307500444,-7.11242950650159
"TDP2",-0.0239533851515987,2.42285127336364,-0.39038437542928,0.696942327210714,0.803021657364023,-7.11247813871044
"SRRM2-AS1",-0.0527822117155332,3.2616284036281,-0.390287741457022,0.697013584471037,0.803052394389606,-7.11251591124837
"ZNF267",0.0331745295005521,2.72943453666116,0.390246205500686,0.697044213645785,0.803052394389606,-7.11253214406457
"SEC14L1",0.0251069602024612,3.4548403052624,0.390137395643053,0.697124453873553,0.803068790120749,-7.11257466026546
"LINC01393",0.0225926403930852,2.36728613183471,0.390122733922286,0.697135266205972,0.803068790120749,-7.11258038826019
"RCOR3",-0.0577772526297413,3.46570137402755,-0.390014009120342,0.697215447598744,0.803068790120749,-7.11262285782208
"MANBAL",0.00616662890380848,2.31811188502479,0.390001185572643,0.697224904819557,0.803068790120749,-7.11262786611646
"AMIGO2",0.0860599433732379,8.80733970053719,0.389970002827481,0.697247901938756,0.803068790120749,-7.11264004399289
"CXCR1",-0.087967562817922,7.52260056978512,-0.389920949666304,0.697284078970682,0.803068790120749,-7.11265919888246
"CXADR",0.0319800319193577,4.82016157127479,0.389865404374242,0.697325044833486,0.803072659894251,-7.11268088599851
"SEH1L",-0.0611782145368158,6.16814990921488,-0.389795410270305,0.697376668281952,0.803088802370637,-7.11270821012334
"ZNF407-AS1",-0.0425427966595473,5.0168772637686,-0.389609089566928,0.697514094158267,0.803162817208964,-7.11278092168648
"IFNE",0.00351022261536604,2.31582869284298,0.389558630098804,0.697551313633349,0.803162817208964,-7.11280060750204
"WDR1",0.0255138323884387,2.47244848336694,0.389555299181203,0.697553770581814,0.803162817208964,-7.11280190690761
"HARBI1",0.00928274419681019,2.33013719276033,0.389311844974355,0.697733355747559,0.803326278412181,-7.11289684945569
"CDK7",-0.00677810847511529,2.32373496946281,-0.389229853867342,0.697793840740783,0.803352604939318,-7.11292881111393
"IBA57-DT",0.032057182005623,2.39165292210744,0.389076355612875,0.697907081916548,0.803439662227918,-7.11298862953475
"CWF19L1",-0.06479407952967,7.46966141360606,-0.388895308911486,0.698040655325028,0.803508519534379,-7.11305915336226
"SLX1B",0.0411189645608605,4.67033471695317,0.388893286822059,0.698042147244289,0.803508519534379,-7.11305994084975
"BRD1",-0.0429220771886625,4.38528006785124,-0.388583734218277,0.698270552405971,0.803711415748198,-7.11318044560889
"PDE4DIPP6",-0.0201902852240008,2.38067328006612,-0.388552387448,0.698293683343108,0.803711415748198,-7.11319264315738
"LIM2",0.0350999000508936,2.7317103004876,0.388497148469296,0.698334445149738,0.803715013536656,-7.11321413517181
"SNRPB2",-0.0399441285990019,2.57453385255785,-0.388257001254333,0.698511664209953,0.803875651498359,-7.1133075346242
"IL7R",0.0604388783843044,3.58856104698347,0.388201988306428,0.69855226391291,0.80387905350327,-7.11332892247023
"SNRPA",0.0521973214077835,2.48592596573554,0.388079128319422,0.698642938064896,0.803912468164539,-7.11337667686507
"COA6",0.0797340054354532,8.25806641650413,0.38806062989135,0.698656590806166,0.803912468164539,-7.11338386570501
"EIF2S2",-0.0646338861974343,4.20602674699587,-0.38766065733493,0.698951814173175,0.804169472162797,-7.11353921902872
"EGOT",0.0462634631297698,4.9996971427314,0.387655989536217,0.698955259789916,0.804169472162797,-7.11354103110487
"USP32P2",0.0649930674252905,6.69317067640083,0.387548114102442,0.699034891665289,0.804217762714807,-7.11358290313241
"NLRP13",0.0185320196187622,2.34753286626446,0.387428086827438,0.699123497770942,0.804243213434265,-7.11362947825481
"DOCK9",-0.035829981944433,5.7628702034022,-0.387416116064145,0.699132335012582,0.804243213434265,-7.11363412257453
"VCAM1",0.137898237050296,5.22210276445455,0.387265111415288,0.699243815538894,0.804328127165801,-7.11369269584269
"EEIG2",-0.00248975305883059,2.31316144201653,-0.387142710467607,0.699334183946025,0.804388748150779,-7.11374015729262
"UTP14C",-0.111717970397143,9.85664199244628,-0.387002913890193,0.699437400791782,0.804464140351618,-7.11379434565927
"APP",-0.0189192367681188,2.83021456009366,-0.386905155876706,0.699509582393839,0.80447151618061,-7.1138322273134
"PKD1P1",-0.0274980190763801,2.37530654144628,-0.386892189813437,0.699519156354847,0.80447151618061,-7.11383725100209
"XPNPEP3",-0.0387558329819493,5.51887931829614,-0.386630061747624,0.699712718448283,0.804650786346961,-7.11393877625186
"TRABD",-0.0307148568297935,4.81022671761433,-0.386416336427176,0.699870553333431,0.804788954091617,-7.11402150375884
"MECP2",-0.0145298307377693,2.5428876659697,-0.386220303072361,0.700015334349335,0.804858891129779,-7.11409734304634
"DDHD2",0.0782941237471371,2.39134676453719,0.386212383578987,0.700021183546697,0.804858891129779,-7.1141004060485
"LTC4S",0.0692422046854722,6.91311521940496,0.386180894101573,0.700044441294522,0.804858891129779,-7.11411258453311
"TMEM164",-0.027194542565264,3.46205663301653,-0.385903129580919,0.700249607150718,0.805051432608538,-7.11421996643304
"GIT2",-0.0369255494688172,4.97143247722314,-0.385724639201571,0.700381457606094,0.805159669852397,-7.11428892894067
"RHOV",0.031661197520914,2.5584614805124,0.385532741618312,0.7005232221317,0.805247112508438,-7.11436303602732
"COQ10A",-0.00728225814030381,2.32116048233058,-0.385519592597874,0.700532936370019,0.805247112508438,-7.11436811257472
"RPS29",-0.0192568679779717,2.40301924175207,-0.385375308422949,0.70063953394498,0.805287156725562,-7.11442380617348
"LOC100288570",0.0736181819710904,7.42773336261157,0.385370356808305,0.700643192318471,0.805287156725562,-7.11442571712446
"DDX1",0.00631178644172126,2.32299969705785,0.385305778770935,0.700690904788912,0.805298653020139,-7.11445063714907
"PLB1",0.014127158653825,2.59239416423967,0.38521643420751,0.700756917590114,0.805321529907009,-7.11448510746175
"FADS2",-0.0229575213580517,2.48664641064463,-0.385138810034689,0.700814272563408,0.805321529907009,-7.11451504941931
"PLEKHA4",0.00405959342307183,2.31630087932231,0.385125721732078,0.700823943422705,0.805321529907009,-7.11452009737479
"ZNF276-AS1",0.0195126000050823,2.38205141907025,0.38504783885577,0.700881491574491,0.805344323517528,-7.11455013205436
"THRA",-0.0371755540801519,6.53378967061488,-0.384805588708947,0.701060502855197,0.805473915382392,-7.11464351443869
"SLC4A1",0.0622291728483555,6.81058196109091,0.384743969976828,0.701106038834718,0.805473915382392,-7.11466725782383
"ALOX12-AS1",-0.0519727141055348,6.05292390169835,-0.384742089299413,0.701107428664383,0.805473915382392,-7.11466798244069
"TRAPPC2B",0.00300934664423069,2.31539818787603,0.384645348770922,0.70117892174657,0.805512715794179,-7.11470525138221
"KCNB1",-0.0272869126455317,3.20479072226653,-0.384346161741995,0.701400043578625,0.805723395945215,-7.11482045294478
"PSMD1",-0.0222935056445448,3.05836138254132,-0.38420779549112,0.701502315359341,0.80579753345698,-7.11487370044323
"NDUFAF3",0.0594208614699925,3.72560103403306,0.383979032472985,0.701671414852399,0.805917854746053,-7.11496169338916
"NR2E1",0.0603204213614132,2.46084591112397,0.383963980737895,0.701682541479436,0.805917854746053,-7.11496748115676
"IKZF2",0.0196888721311894,3.31624424713223,0.38343417336692,0.702074229862463,0.806324361552807,-7.11517106111799
"TJAP1",-0.024622529586559,2.57391229107438,-0.383319216331329,0.702159228572322,0.806378613937184,-7.11521519665732
"LINC01592",0.00951927216852599,2.3287832,0.382585853268209,0.702701562637878,0.806928288847857,-7.11549644652782
"MAN1C1",0.0164978028574403,2.4061944231405,0.382557386110185,0.7027226176619,0.806928288847857,-7.11550735304957
"KRT7",0.00676840936536749,2.31862911781818,0.382518714393009,0.70275122060372,0.806928288847857,-7.11552216791113
"TXLNB",0.00359674654805753,2.31590306052066,0.382351204767867,0.702875121445809,0.807027163744033,-7.11558632241321
"APTX",0.0298395568465053,3.51504130906061,0.381919962593215,0.703194132529293,0.80734813321799,-7.11575135485416
"CHCHD10",0.0128497940593566,2.33419546550413,0.381851780808973,0.703244574800364,0.80734813321799,-7.11577743039113
"LOC101929154",-0.0122405320746779,2.34307066698347,-0.381820001965471,0.703268085887195,0.80734813321799,-7.11578958234975
"ALG10B",0.0237053333451778,4.40309718984848,0.381567001752992,0.703455274435986,0.807519614340724,-7.11588629148316
"SPMIP3",0.0511138698087938,4.2400449002562,0.381378787938319,0.703594540950652,0.807600983459299,-7.11595819458593
"ASNS",0.0409886772471344,5.2403994026157,0.381368986930339,0.703601793362691,0.807600983459299,-7.11596193788408
"PPM1G",0.00370216106728805,2.31599366473554,0.381133288934751,0.703776210071589,0.807757764488809,-7.11605192909594
"FOLR3",-0.085488273085474,8.31185714396694,-0.380863568166484,0.70397582302078,0.807917260525571,-7.11615484235528
"NHLH1",0.0120271874128792,2.42563716480992,0.380807349719071,0.704017431354408,0.807917260525571,-7.11617628362183
"CKAP5",0.0652170765966984,3.03955984029752,0.380792161636889,0.704028672494514,0.807917260525571,-7.11618207569326
"MAP3K4",0.0643297553868303,5.78086566046281,0.380661965123625,0.704125037396001,0.807968532996596,-7.11623171750374
"MSRB2",0.041498755391943,2.99527440219284,0.380626739771598,0.704151110254149,0.807968532996596,-7.11624514544617
"RUVBL1",0.00842719571037565,2.32100234259504,0.38054737982826,0.704209851639747,0.807968532996596,-7.1162753930003
"SH3BP5",-0.00600340073702332,2.32927654158264,-0.380523513836348,0.704227517342455,0.807968532996596,-7.11628448814567
"CDHR5",0.0196399388418023,2.36374237965014,0.380460012711607,0.704274521915925,0.807968532996596,-7.11630868516303
"RHOT2",-0.0440582622956551,3.75425583087052,-0.380425103835458,0.704300362525481,0.807968532996596,-7.11632198542683
"ZC3H12C",0.026489670170228,2.97199537411983,0.380232392683794,0.704443019387799,0.808088777343492,-7.11639538636466
"RPL18A",0.00687972875961762,2.31872479729752,0.38007511874576,0.704559451207539,0.808133491670741,-7.11645526227605
"ZNF557",0.0604836372559094,3.29316066659504,0.380054665257275,0.704574593690322,0.808133491670741,-7.11646304732738
"METRNL",-0.010183386947423,2.33404342560331,-0.38002639000969,0.704595527109227,0.808133491670741,-7.11647380882542
"RAB14",0.0117476096747664,2.35386452313774,0.37990163858684,0.704687888820777,0.808182371577952,-7.11652127941088
"ZNF282",-0.0386843452466383,5.72414839123141,-0.379866594920227,0.704713834753128,0.808182371577952,-7.11653461147852
"LOC101928417",0.0125090083014605,2.34550204514876,0.379807583704299,0.704757526772545,0.808189076588321,-7.1165570590258
"TMEM132D",0.00283726309612176,2.31525028135537,0.379582634769622,0.704924088446831,0.808336675550774,-7.11664259647539
"CTTN",-0.0254004975406459,3.62251424341488,-0.379320036903702,0.705118545096816,0.808458148780239,-7.11674238608006
"ZNF33B",0.0225296206383638,3.06991474217355,0.379236509402444,0.705180402233575,0.808458148780239,-7.11677411285692
"SIX1",-0.0442482638688073,3.48197348753719,-0.379190664127624,0.705214354254844,0.808458148780239,-7.11679152359359
"PTGER3",-0.0197098046611801,4.31474972777769,-0.379180891133848,0.705221592000016,0.808458148780239,-7.11679523482826
"GDF1",0.0368069721662474,5.38178019452479,0.379127968404537,0.705260786316779,0.808458148780239,-7.11681533025382
"MEIKIN",-0.107353685362021,3.29822193664463,-0.37911414818648,0.705271021633695,0.808458148780239,-7.11682057750357
"MAP3K3",0.0303957619330335,4.63168408563085,0.379081734626001,0.705295027477211,0.808458148780239,-7.11683288351064
"CALY",0.0116141002516814,2.35463665457025,0.379028739106677,0.705334277188331,0.808459743940573,-7.11685300132359
"ANO7",-0.0126390686691509,2.34709635754545,-0.378793727078445,0.705508342115282,0.808598088283135,-7.11694218124371
"LINC02091",-0.05675096587842,2.54872591149587,-0.378763537242229,0.705530703768656,0.808598088283135,-7.11695363336927
"NIPBL",0.0222236637305104,3.32774409962149,0.378638166134927,0.705623569075991,0.808646357497181,-7.1170011815417
"OR2L1P",-0.011668935332307,2.37450431189256,-0.378604436637604,0.705648554060406,0.808646357497181,-7.11701397109031
"LOC105372733",-0.041441928352409,3.92747284715702,-0.378455396395473,0.705758958844505,0.808698747361298,-7.11707047055214
"C10orf126",0.0143469934179721,2.35115298689256,0.378440478991471,0.705770009579607,0.808698747361298,-7.11707612434865
"C20orf202",0.0203444831173418,2.52322742095455,0.37832803840037,0.705853307004645,0.808750797890556,-7.11711873293594
"MFAP4",0.0741472050096021,2.39374210509917,0.378186545664601,0.705958131700075,0.808827506972215,-7.11717233268485
"RPP25L",0.00776078387722645,2.32456135669421,0.377726726742746,0.706298826906431,0.809174433937062,-7.11734638144745
"PSMC3",-0.0108870216306665,2.33126270921488,-0.377672753125324,0.706338821673097,0.809176843346869,-7.11736679746553
"IFT70A",0.00646805255202842,2.32277139319008,0.377606237298051,0.706388111420162,0.809189900191909,-7.11739195368646
"LINC01505",-0.0101142863766972,2.33606087015289,-0.37751397008304,0.706456485597918,0.809214692863546,-7.11742684173843
"RALGPS2",0.0328014961610528,3.64059642411736,0.377427748766074,0.706520381659896,0.809214692863546,-7.11745943602939
"IL22",-0.0257073617890562,4.05355268984298,-0.377370989440726,0.706562445456357,0.809214692863546,-7.11748088873367
"CUL2",0.0293025719722619,3.52358961613636,0.377363285363282,0.706568154944859,0.809214692863546,-7.11748380031186
"NETO1-DT",0.028034281312209,2.41784933239669,0.377302502377004,0.706613201776235,0.809214692863546,-7.11750676975852
"MAML3",0.0709906967028218,5.70200151628375,0.377270236039207,0.706637115079345,0.809214692863546,-7.11751896147212
"SUGT1P1",0.0285811960084543,3.39855420163223,0.37719858534688,0.706690218054944,0.809232109312206,-7.11754603069546
"BPHL",0.0442605380452274,3.18622031399174,0.377131270558094,0.706740108849088,0.809245845816208,-7.11757145716611
"ARHGEF38",0.0119224103930891,2.33392900605785,0.376931384647114,0.706888263110733,0.809372090436422,-7.11764693236722
"TSIX",0.0669273934428043,7.94569871169421,0.376616847575121,0.707121418900927,0.809562192106048,-7.1177656180301
"OSER1-DT",0.00528617266515541,2.32205069199449,0.376605119197678,0.707130113292162,0.809562192106048,-7.11777004163898
"TMSB15B-AS1",-0.00812236551584666,2.32615215309917,-0.376485568167881,0.707218740155198,0.809608062708734,-7.11781512503136
"SLC2A3",-0.0278438134357035,4.94923611732438,-0.376448792717179,0.707246003738301,0.809608062708734,-7.1178289903969
"FKBP10",0.0348215240441005,2.5027345405124,0.376300413701894,0.707356008796365,0.809690585755059,-7.11788491967917
"PAWR",0.0268202179407115,5.04775951297831,0.376067341523659,0.707528816060337,0.809842901717683,-7.11797272838668
"ASB16",0.0111502725667307,2.35020626787603,0.376018649673053,0.707564919702577,0.809842901717683,-7.11799106592944
"ZNF441",0.0148312658687479,2.35753691262397,0.375236030049753,0.708145301506253,0.810463739410796,-7.11828547854428
"C11orf97",-0.0196150248116735,2.37736387682645,-0.375163758893795,0.708198905636388,0.810481652189983,-7.11831263526707
"CACFD1",0.0280828975138347,2.9567591214876,0.375077501336533,0.708262885515241,0.810511436695674,-7.11834504071061
"TM4SF4",-0.029165737954207,2.56656493282645,-0.374846135417075,0.70843450701628,0.810664392741006,-7.11843192409529
"LINC00856",0.00517445742306721,2.31725910953719,0.374590361227459,0.708624251413077,0.810838069384678,-7.1185279111177
"PYGO2-AS1",-0.0143549250141422,2.34490168286777,-0.374451595925186,0.708727201200248,0.810912418647198,-7.11857995965514
"TIGIT",0.00314000718268392,2.31551049114876,0.37423204393654,0.708890097524018,0.811055345975109,-7.11866227062208
"ETS1-AS1",-0.053450346632947,3.51399988261157,-0.373854838620386,0.709169996008497,0.811289621352402,-7.11880357403089
"FSD1L",0.0365938974082023,3.69488513143388,0.373853696652487,0.70917084344581,0.811289621352402,-7.11880400160317
"LOC285422",0.00831814090948457,2.34371235119008,0.373776703050892,0.709227980087406,0.811293794770054,-7.11883282631676
"BMP4",0.0215788875463683,2.34843187560331,0.373746393454921,0.709250473170786,0.811293794770054,-7.11884417193905
"DMAP1",-0.0519543342262896,5.53199669680992,-0.373628860018217,0.709337698449236,0.811350109822358,-7.11888815889493
"CEP44",0.0446142575891444,3.68203728195041,0.373417624576393,0.709494472644021,0.811476763436226,-7.11896717918466
"ISCA1",-0.0184532155865558,2.48681065328375,-0.373377267128045,0.709524426451941,0.811476763436226,-7.11898227128147
"SLCO1B1",0.00600028546547193,2.32272890244628,0.372783474343135,0.709965199484155,0.811937387403424,-7.11920413828264
"VIRMA",0.0257530298991027,3.57478639469422,0.372336276606196,0.710297219736987,0.81225295860702,-7.11937099837551
"P3R3URF",-0.016569491856365,2.33894462880992,-0.372300015973855,0.710324143746419,0.81225295860702,-7.11938451932012
"BNIPL",0.00856151584443543,2.33771882533471,0.372258130267548,0.710355244904927,0.81225295860702,-7.11940013611943
"NOP9",0.0115199070551451,2.35714872309917,0.372054424563571,0.710506508321226,0.81238242143812,-7.11947606140469
"IDH3B",0.0245896653178508,2.86669856742149,0.371999387112401,0.710547378833779,0.812385655583861,-7.11949656787462
"PGM1",-0.0249142763382713,2.38719196612397,-0.3718867454976,0.710631028513,0.812437797199802,-7.11953852771267
"WASHC5",0.00269733835575581,2.31513001546281,0.371834177107728,0.710670067948091,0.812438934744726,-7.11955810548932
"LINC01957",-0.0169211840809096,2.39337863306612,-0.371763871334513,0.710722281090357,0.812455131560654,-7.11958428479302
"ROR1-AS1",0.00589628764421724,2.31787952559504,0.371327150083447,0.711046646382642,0.812782418022766,-7.11974679321868
"RAI1",0.0147785513338863,2.3839380767438,0.371148537035852,0.711179322640926,0.812817606582199,-7.1198132020427
"RLN2",0.0458634588415938,4.9803198566281,0.371147370556411,0.711180189147213,0.812817606582199,-7.1198136356382
"ZNF792",-0.0856723614700758,5.89888874823967,-0.371078123970002,0.711231628881168,0.812817606582199,-7.1198393730544
"LINC00892",0.00776322667362095,2.32046315287603,0.371047015382123,0.711254738287385,0.812817606582199,-7.11985093386495
"SYT14",0.0330207677030407,2.4286563402314,0.371029511693485,0.711267741241,0.812817606582199,-7.11985743829404
"EFHC2",0.0208415406716367,3.10431007965289,0.370784923713446,0.711449447048298,0.812981749877804,-7.11994829597586
"CCDC160",-0.040962472035071,2.44283138584297,-0.370615628516914,0.711575227137248,0.81308197204323,-7.12001114946025
"SLC1A6",0.019099878732435,3.22871217910744,0.370513645679838,0.711651000461506,0.813125046273701,-7.12004899835826
"OAZ3",-0.059441249441508,5.64975220018595,-0.370422528692383,0.711718702890606,0.813158894667428,-7.12008280582211
"SMCO3",0.0078315115361729,2.32866605964463,0.370254831404066,0.711843312606063,0.813257754156991,-7.12014500546604
"CLIP1",0.0123328773940172,3.05941432342562,0.369996369144373,0.712035381708554,0.813433669094644,-7.12024081519634
"RRS1",-0.0180453277618926,2.33887800833884,-0.369708090483183,0.712249629871672,0.813634901353887,-7.1203475988624
"MAPK15",0.0145703978226703,2.34890603610744,0.369306521319486,0.712548113654317,0.813932333088416,-7.12049620898722
"COX7A2L",-0.00382739455600012,2.31800918697521,-0.369251813804225,0.712588780851152,0.813935248987824,-7.1205164423199
"ACD",0.0578540259671385,7.65084007609091,0.369078196728257,0.712717845743074,0.814039129049759,-7.12058063402219
"FLII",0.0702462758129139,7.25200016172727,0.368881675026485,0.712863947714869,0.814162456062201,-7.12065325794302
"PASD1",-0.0409284387064726,2.48682273004132,-0.36881069528432,0.712916719472809,0.814179183076198,-7.1206794787767
"PDE6G",-0.0131332468999021,2.34773657231405,-0.368534135225363,0.713122348599495,0.814370468146642,-7.12078159561266
"BCL2",0.0262123880196201,4.35489351167149,0.368107008744373,0.713439968992894,0.814689617552177,-7.12093915731352
"MARS2",0.00545799353843091,2.31750281,0.367875787553092,0.713611931008375,0.814842411864177,-7.12102437590786
"MYSM1",-0.0155658451046667,2.38521312841873,-0.367466831152147,0.713916112931096,0.815146157923517,-7.12117496956142
"RGS16",0.00518251454939334,2.32527957876859,0.36729178716125,0.714046324790641,0.815251243899922,-7.12123937649097
"GFI1",-0.0568983384960768,4.02151868123967,-0.36720570266984,0.714110364482043,0.815256872565208,-7.1212710397987
"TRIM16L",0.0132120597983234,2.34554489872727,0.367182524441207,0.71412760750198,0.815256872565208,-7.12127956387134
"TAF15",-0.0237279236964767,2.56194598041598,-0.366720097011219,0.714471652823801,0.815592793074311,-7.1214495149266
"FAR1",0.0158986799189056,2.40204094563636,0.366637231280887,0.714533311015145,0.815592793074311,-7.12147994711354
"NRM",0.0133092833495114,2.3406514108595,0.366633033097598,0.714536434822163,0.815592793074311,-7.12148148870093
"LOC101929248",0.0366166859643413,3.19033101824793,0.366514618285406,0.714624547553116,0.81564977087102,-7.12152496377404
"ZC3H11A",0.0669731441066519,7.20820675189256,0.366401279139483,0.71470888707688,0.815702436188701,-7.12156656223167
"GLYATL2",-0.00235221276471353,2.31314211817355,-0.366212209505965,0.714849588089459,0.815793401906408,-7.12163592720842
"DNAAF2",-0.0459115402211872,2.68630491646281,-0.366188102637282,0.714867528538919,0.815793401906408,-7.12164476885514
"AMOTL2",0.00784626956390122,2.33124435428926,0.366140178054352,0.714903194721448,0.815793401906408,-7.12166234437093
"DIRAS1",-0.101130077644843,5.95587836740083,-0.366060148483769,0.714962755315174,0.81581777396503,-7.12169168872169
"H4C13",-0.0776250280255137,9.17464547647107,-0.365909724321885,0.715074710595363,0.815901925879674,-7.12174682725542
"LINC00558",-0.00805536442820065,2.34229436575207,-0.36585296318073,0.715116957479221,0.81590653560767,-7.12176762738594
"EFCAB3",-0.0135695185701676,2.33227378836364,-0.365740787396868,0.715200451657028,0.815958203073824,-7.12180872475355
"PRSS3",0.0221336873271878,2.37891953895455,0.365657824181062,0.715262204686338,0.815971608167277,-7.12183911154694
"LOC729291",-0.0218147177222985,2.39172320803306,-0.365622335268193,0.715288621160919,0.815971608167277,-7.12185210790916
"KRT19P2",0.0330729165078854,5.23244374199174,0.365504493341091,0.715376340279391,0.816023352888333,-7.1218952536649
"MBP",-0.0214526700820428,3.64909004355682,-0.365458731268273,0.715410405655602,0.816023352888333,-7.12191200490472
"NLRC3",-0.042789150911767,2.39284299638843,-0.365283347430514,0.7155409670395,0.816102409146108,-7.12197618490561
"SLC25A25",-0.0225984657234428,2.36423023444628,-0.365260762638989,0.715557780498907,0.816102409146108,-7.12198444735524
"MPPED1",0.0427662083452729,4.36042980008678,0.365191158800488,0.715609598606518,0.816102409146108,-7.12200990810827
